no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
240,z***0,多次购买了，还没喝，包装，物流，服务都很好。,6/10/2016 11:57,1,0,0,0,1,0,0
241,九***z,卢家的西湖龙井，鲜爽纯香。打开包装即可闻到干茶香。比市面上的同等茶好很多，作为口粮茶是非常适合的，完全值得推荐，第二泡汤色也挺好，味道是我喜欢的。 不错,6/10/2016 10:51,0,1,0,0,0,0,0
242,c***g,口感淡了些,6/10/2016 10:37,0,1,0,0,0,0,1
243,l***8,老公说还行,6/10/2016 10:09,0,1,0,0,0,0,0
244,飞***虹,茶叶质量不错，叶形匀称，颜色很漂亮，淡淡的绿色，闻起来一股清香味道，是今年的新茶。口感醇厚绵软，微苦后甜，喝后唇齿留香。很不错。服务也很热情哦,6/10/2016 9:43,0,1,0,1,0,0,0
245,张***8,茶叶还可以。,6/10/2016 9:11,0,1,0,0,0,0,0
246,随***8,可以，又买了,6/10/2016 9:03,0,0,0,0,0,0,0
247,在***1,一直喝他们家的茶非常好，希望多搞一点活动。,6/10/2016 8:45,0,0,0,0,0,0,0
248,w***3,很好很好的茶，谢谢店家的服务,6/10/2016 8:21,0,1,0,1,0,0,0
249,问***j,质量还行，送了个杯子，一分价钱一分货，,6/10/2016 7:20,0,1,0,1,0,0,0
250,孟***0,昨天刚收到，包装精美，茶香扑鼻，色泽养眼，喜出望外！,6/10/2016 6:28,1,1,0,0,0,0,0
251,闲***0,味道稍淡！,6/10/2016 1:38,0,1,0,0,0,0,1
252,成***儿,东西挺好，味道也纯正，就是包装简单了点。如果能改进下包装会更好的。 物流有点慢，其他都挺好。,6/10/2016 1:01,1,1,0,0,1,0,1
253,m***y,挺好的，包装也好，服务也好，对得起这个价钱！,6/9/2016 23:32,0,1,1,1,1,0,0
254,d***0,忘记评价啦！东西很好！,6/9/2016 23:28,0,0,0,0,0,0,0
255,s***5,一份价钱一分货，这么便宜的龙井也就值这个价，两三泡就没味了，味道也很一般，但是卖家给送了试喝茶还是不错的,6/9/2016 23:14,0,1,0,1,0,0,1
256,天***6,不错   味道很好,6/9/2016 23:05,0,1,0,0,0,0,0
257,y***3,味道很清新。,6/9/2016 22:26,0,1,0,0,0,0,0
258,☆***☆,很好的茶叶,6/9/2016 21:59,0,1,0,0,0,0,0
259,飞***n,物流是相当给力！！！喝了再说,6/9/2016 21:39,0,0,0,0,1,0,0
260,b***z,买N次了质量好好！,6/10/2016 22:20,0,1,0,0,0,0,0
261,蔡***1,不错，口感好！,6/10/2016 22:03,0,1,0,0,0,0,0
262,h***祥,第二次买了，同前次一样的好，茶叶叶形匀称，沁人的清香，谢谢赠品，以后就认准卢正浩了 非常满意的服务，赞一个,6/10/2016 21:49,0,1,0,1,0,0,0
263,兜***糖,宝贝收到了，未品尝，期待中,6/10/2016 21:40,0,0,0,0,0,0,1
264,冷***盅,包装正规，赠品不错，正品还没喝，应该不错，我相信这个牌子！,6/10/2016 20:24,0,0,0,1,0,1,0
265,黎***钊,挺好的，买了两次了,6/10/2016 20:19,0,0,0,0,0,0,0
266,l***x,第一次买这么贵的茶,6/10/2016 19:56,0,0,1,0,0,0,1
267,赵***2,货已收到，等待品尝！,6/10/2016 18:48,0,0,0,0,0,0,1
268,5***迪,看着挺好的，还有小赠品，不错,6/10/2016 18:11,0,0,0,1,0,0,0
269,w***u,茶叶已收到，分量足，看起来绿绿的，还没喝呢，第二次购买了，满意,6/10/2016 18:03,0,1,0,0,0,0,0
270,草***0,收到，茶叶的质量不错，味道甘醇有回味，值得购买。感谢客服白琳的热情服务，发货快，很满意。全5分好评 好,6/10/2016 17:38,0,1,0,1,0,0,0
271,t***1,口感不错，略淡，新茶的味道，这个价位能有这个茶应该不错了，送了罐茶，还没喝，好评。,6/10/2016 17:28,0,1,1,0,0,0,1
272,j***0,亲你好，茶叶收到，点下亲的小茶人，贡羽，服务态度很好，我是老买家，今后就在该家卖茶叶了，,6/10/2016 16:43,0,0,0,1,0,0,0
273,g***0,还没拆，就卢正浩这个品牌与信誉，免检是理所当然的，直接确认并强烈好评。,6/10/2016 16:19,0,0,0,0,0,1,1
274,g***8,n次购买一直不错，满意,6/10/2016 16:11,0,0,0,0,0,0,0
275,卫***霞,还可以便宜,6/10/2016 15:03,0,0,1,0,0,0,1
276,x***1,给我爸买的，第一次在网上买茶叶，他说还不错,6/10/2016 14:14,0,1,0,0,0,0,0
277,小***优,喝起来还行，谷雨时节是4月17日今年，包装上写的生产日期6月1日，不知道是不是真正的雨前茶，作为口粮茶随便喝喝好了,6/10/2016 14:13,0,0,0,0,0,1,0
278,小***心,一如既往，不错,6/10/2016 13:02,0,0,0,0,0,0,0
279,李***5,正宗好龙井,6/10/2016 12:24,0,0,0,0,0,0,0
280,y***8,是新茶，还没有品尝，好会追评的。谢谢赠品！,6/11/2016 14:31,0,1,0,1,0,0,0
281,花***m,比较nice,6/11/2016 13:52,0,0,0,0,0,0,0
282,杨***5,还不错，值得购买。,6/11/2016 13:25,0,0,0,0,0,0,0
283,g***9,已经喝上了，北方人不会喝茶，所以不评论，但是包装精美，物流给 力。服务耐心。满意。,6/11/2016 13:24,1,0,0,1,1,0,0
284,y***o,用了优惠券10元：）98拿下；  味道很正，自己品尝，和家人一起品尝后才来评价的；  好的东西一定要评价！好就是好！正就是正！ 好,6/11/2016 13:15,0,1,0,0,0,0,0
285,x***3,不错，第三次购买了,6/11/2016 13:08,0,0,0,0,0,0,0
286,张***8,还可以，第二次购买，客服贡羽服务态度很好。喝完再来。,6/11/2016 13:02,0,0,0,1,0,0,0
287,l***7,很好，一直在这家买，品质不赖,6/11/2016 12:57,0,1,0,0,0,0,0
288,h***7,这次是有赠品的，茶叶不错，是新茶口味清香，不涩。发货快。,6/11/2016 12:27,0,1,0,1,0,0,0
289,鹏***电,茶很香，不错,6/11/2016 11:39,0,1,0,0,0,0,0
290,月***台,第二次来买了，方便实惠,6/11/2016 11:25,0,0,1,0,0,0,0
291,明***婚,比想象中的要好，茶香浓郁 物有所值,6/11/2016 11:12,0,1,0,0,0,0,0
292,知***好,在你家买几年的茶叶了，杯子都不肯送一个，太扣门了！物流很快！,6/11/2016 11:04,0,0,0,1,1,0,1
293,在***0,好货，跟图片上一样，味道好，发货及时 服务好,6/11/2016 10:38,0,1,0,1,0,0,0
294,圣***心,一款不错的产品，茶色正，味道可。 物流快。,6/11/2016 8:50,0,1,0,0,1,0,0
295,杜***8,老公说茶很好，正宗价格实惠。,6/11/2016 6:05,0,1,1,0,0,0,0
296,t***9,口感不错，包装也很用心，还有赠送，不错，会回购,6/11/2016 0:30,1,1,0,1,0,0,0
297,凤***8,非常好，第二次购买了，以后还会继续光顾的,6/10/2016 23:17,0,1,0,0,0,0,0
298,l***n,茶叶不是很绿，有碎叶，不耐泡，只能泡一遍，第二遍无味。市场上100元一斤差不多,6/10/2016 22:34,0,1,0,0,0,0,1
299,t***2,买给妈妈的，很不错，包装也很好，送人都可以！,6/10/2016 22:27,1,0,0,0,0,0,0
300,t***4,很好 多次购买了 五分好评 以后还会继续购买,6/11/2016 20:39,0,0,0,0,0,0,0
301,红***8,茶很好喝,6/11/2016 20:19,0,1,0,0,0,0,0
302,z***9,多次购买，很好,6/11/2016 20:16,0,0,0,0,0,0,0
303,s***1,好，有需要会再来的。发货又快又好，龙井又醇又香。感谢。！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,6/11/2016 20:03,0,1,0,1,0,0,0
304,陈***0,品尝之后再追加,6/11/2016 19:32,0,0,0,0,0,0,1
305,l***x,到的时候正下雨，担心潮了，包装没事,6/11/2016 19:19,1,0,0,0,0,0,0
306,t***7,很不错的味道,6/11/2016 19:02,0,1,0,0,0,0,0
307,墨***6,我是当清肠茶来喝的其实(不要喷我)，加上家里人也说要喝点绿茶比较好，我不会看茶，就问家里人茶怎么样，价钱在这里，嗯(⊙_⊙)，我就不多做评价了，不过我喝了几次，挺香的，喝着口感不错。。。。不是茶包，有点可惜,6/11/2016 18:37,0,1,1,0,0,0,1
308,y***3,买过很多次了 满意,6/11/2016 18:36,0,0,0,0,0,0,0
309,零***8,老顾客了，还送了杯子，下次能再优惠些就更好了,6/11/2016 18:34,0,0,1,1,0,0,0
310,w***5,非常不错,6/11/2016 18:31,0,0,0,0,0,0,0
311,安***7,喝了几天了 口感可以，是新茶,6/11/2016 18:12,0,1,0,0,0,0,0
312,爱***童,老顾客了 物有所值,6/11/2016 17:21,0,0,0,0,0,0,0
313,x***6,味道很好,6/11/2016 17:03,0,1,0,0,0,0,0
314,只***红,是新茶，很香,6/11/2016 16:33,0,1,0,0,0,0,0
315,途***祭,一如既往,6/11/2016 16:17,0,0,0,0,0,0,1
316,z***i,因为以前买过了，所以看到商品就买了2包，没仔细看，以为送2罐，里面却说一个id只送1罐  太相信你们了，所以没仔细看清楚，没想到你们也弄这种玩法  下次不来买了,6/11/2016 16:15,0,0,0,1,0,0,1
317,l***g,味道有点苦，放的茶叶不多,6/11/2016 15:54,0,1,0,0,0,0,1
318,v***i,还没有喝，看着不错。,6/11/2016 15:41,0,0,0,0,0,0,0
319,l***8,喜欢,6/11/2016 15:29,0,0,0,0,0,0,0
320,j***y,还没喝，先给个好评，等喝了后在来追评,6/12/2016 12:01,0,0,0,0,0,0,0
321,x***2,很好，这价值了，赠品也不差，物有所值,6/12/2016 11:59,0,0,1,1,0,0,0
322,东***人,第一次购买，味道还可以，发货物流送货都不错。 服务都不错。,6/12/2016 11:35,0,1,0,1,1,0,0
323,振***1,打开喝了，很好的茶叶,6/12/2016 11:34,0,1,0,0,0,0,0
324,1***杨,闻着香，还没泡，先给个好评吧！,6/12/2016 11:26,0,1,0,0,0,0,0
325,h***0,还可以,6/12/2016 11:10,0,0,0,0,0,0,0
326,l***8,,6/12/2016 10:48,0,0,0,0,0,0,0
327,摄***子,不错！快递给力,6/12/2016 10:38,0,0,0,0,1,0,0
328,郭***平,,6/12/2016 10:31,0,0,0,0,0,0,0
329,风***7,不错哦！虽还没来得及品尝，但相信大家的好口碑，也相信这个品牌，喜欢！谢谢送的小铁盒子茶。好评！,6/12/2016 9:59,0,0,0,1,0,0,0
330,牙***的,喝着还不错，下次还来,6/12/2016 9:27,0,1,0,0,0,0,0
331,男***2,这么久买的东西太多了，忘评价了抱歉，绝对好茶,6/12/2016 9:10,0,1,0,0,0,0,0
332,王***5,不错，满意。还会回来的！,6/12/2016 9:09,0,0,0,0,0,0,0
333,z***峰,喝了几天，总体i还可以。,6/12/2016 9:07,0,0,0,0,0,0,0
334,风***8,质量很好，是新茶，很浓很香，很划算，5分好评，谢谢赠品 很好,6/12/2016 8:37,0,0,1,1,0,0,0
335,m***s,好 下次还来,6/12/2016 8:11,0,0,0,0,0,0,0
336,n***t,物流给力，包装很精美,6/11/2016 22:44,1,0,0,0,1,0,0
337,z***5,茶叶非常好！老爸说很好喝,6/11/2016 22:03,0,1,0,0,0,0,0
338,z***4,很不错，香气袭人。,6/11/2016 21:22,0,1,0,0,0,0,0
339,紫***0,茶叶一如既往的好，还送了一小盒茶叶。,6/11/2016 20:42,0,1,0,1,0,0,0
340,和***同,全五分，推荐购买。 好,6/12/2016 16:41,0,0,0,0,0,0,0
341,八***1,还没拆开喝，希望爸爸会喜欢,6/12/2016 16:17,0,0,0,0,0,0,0
342,t***5,茶叶品质还可以，就是口粮茶。 初次买卖，蛮好。,6/12/2016 16:14,0,1,0,0,0,0,0
343,z***1,第三次买了，一如既往的好,6/12/2016 16:01,0,0,0,0,0,0,0
344,l***7,还可以 还行,6/12/2016 15:41,0,0,0,0,0,0,0
345,t***1,第二次购买，货挺好！,6/12/2016 15:35,0,0,0,0,0,0,0
346,t***3,卖家不错，茶叶也可以，包装也好，还送了茶杯，必须赞一个！物流有点差劲！,6/12/2016 15:03,1,1,0,1,1,0,1
347,r***g,看得出对自家产品很用心的，送了一包茶叶礼品，味道不错。,6/12/2016 14:59,0,1,0,1,0,0,0
348,华***6,,6/12/2016 14:38,0,0,0,0,0,0,0
349,普***者,第二次买了，物流非常快，茶叶非常好，泡一杯，清香四溢。不错。我以为送杯子，没有想到是送了一包茶叶。也好，不过我更喜欢杯子，去年送的杯子让我给弄丢了。本来还以为这次能送一个，忘提前联系了。只好下次单独再买了。因为我觉得用店家的杯子泡出来茶叶更炫耀。不知这杯子能不能单独卖一个？,6/12/2016 14:10,0,1,0,1,0,0,0
350,j***j,没想到这样的价格能买到惊喜！色泽、品相、口感俱佳，良心卖家！,6/12/2016 13:54,0,1,1,1,0,0,0
351,c***9,多次购买！茶量十足，物美价廉！赞,6/12/2016 13:39,0,1,1,0,0,0,0
352,闲***步,还可以吧，就是比以前贵了。,6/12/2016 13:32,0,0,1,0,0,0,1
353,c***人,商家服务热情，物流很给力，收到茶叶即拆开赠送的标杆茶进行了品尝，茶叶和价格成正比，本人有近30年的茶龄，对我而言茶叶淡了点，待品尝主打茶叶后再追评。，,6/12/2016 13:28,0,1,0,1,1,0,1
354,欧***品,还没喝，品尝了再来评价，速度快！,6/12/2016 13:23,0,0,0,0,1,0,0
355,王***音,端午节特惠买的，买一送一个125g的，买两个还送一。。。,6/12/2016 13:09,0,0,0,1,0,0,0
356,辽***1,客服小卢态度非常好，老板要给他奖金哈！！茶叶很好喝，送的杯子很喜欢！！,6/12/2016 12:41,0,1,0,1,0,0,0
357,刘***1,好评,6/12/2016 12:32,0,0,0,0,0,0,0
358,非***8,包装讲究，还送茶叶，还没喝呢，喝了在追评,6/12/2016 12:24,1,0,0,0,0,0,0
359,风***6,一直买他家的茶叶，冬天买红茶，开春开始和绿茶！,6/12/2016 12:18,0,0,0,0,0,0,0
360,y***7,D包E包F包都各买了些，对比试试，看哪种可以做口粮茶，群众的眼睛是雪亮的，相信大众评价，以后希望茶叶就在您家定了，不用在网上瞎撞了?,6/13/2016 10:12,0,0,0,0,0,0,0
361,w***g,品相好，口味佳，满意。,6/13/2016 9:29,0,1,0,0,0,0,0
362,紫***雨,给老公买的，他说还行，好评吧，,6/13/2016 9:27,0,1,0,0,0,0,0
363,r***5,帮别人买的听说还可以，快递很给力,6/13/2016 9:06,0,0,0,0,1,0,0
364,流***9,多次了，老卢家的较放心。   250加同等级的125，共375克，比送杯子实惠多了。   杯子家家送，送来送去越送越多，没兴趣，不需要了，还是赠送茶叶最实际！   谢谢店家的实惠。其他包装、物流都好，顺利。   满分,6/13/2016 8:38,1,0,0,1,1,0,0
365,卉***爷,茶叶的味道确实挺好，叶片不太完整，自己喝还是挺好的，谢谢老板的赠品，客服的态度也好有问必答。喝完再来。,6/13/2016 8:30,0,1,0,1,0,0,1
366,h***b,还没喝，应该不错，味道不行就是一锤子买卖。,6/13/2016 4:53,0,1,0,0,0,0,0
367,冰***贝,买给老爸喝的，老爸说还不错。,6/13/2016 1:01,0,0,0,0,0,0,0
368,蓝***博,一如既往的好,6/13/2016 0:07,0,0,0,0,0,0,0
369,f***8,茶叶不错，值这个价钱,6/12/2016 23:42,0,1,1,0,0,0,0
370,l***9,第二次买了，自己喝比较实惠！,6/12/2016 23:14,0,0,1,0,0,0,0
371,d***3,不错，好多次买了,6/12/2016 23:04,0,0,0,0,0,0,0
372,孤***刹,不错，喜欢,6/12/2016 22:44,0,0,0,0,0,0,0
373,a***6,茶很淡，没什么味，有些灰，习惯性好评。,6/12/2016 19:52,0,1,0,0,0,0,1
374,李***8,回购好几次了，一如既往的好，无论是茶叶品质还是服务态度以及包装等方面都很合格，必须赞！,6/12/2016 19:34,1,1,0,1,0,0,0
375,春***4,味道还可以，只是品质一般，可能是价位问题。,6/12/2016 19:29,0,1,1,0,0,0,1
376,大***0,茶叶收到了，非常好的卖家，茶的包装很给力，包了好多层，茶叶泡了一点，感觉很好，非常喜欢，好评。,6/12/2016 19:13,1,1,0,1,0,0,0
377,二***饭,口味不错,6/12/2016 19:09,0,1,0,0,0,0,0
378,巴***长,马马虎虎吧，随便喝喝,6/12/2016 19:05,0,0,0,0,0,0,0
379,s***雪,一分钱一分货，口粮茶，这个价位的茶叶真的是叶，没看到芽,6/12/2016 17:31,0,1,0,0,0,0,1
380,兔***到,物流还行，不是很慢，泡完以后感觉茶叶还可以，挺好的，商家很给力，我买了一个大袋装有送了一个小盒茶叶，喝好了以后再来买,6/13/2016 13:32,0,1,0,1,1,0,0
381,x***a,很不錯 不錯,6/13/2016 12:55,0,0,0,0,0,0,0
382,过***肝,不错，价格实惠,6/13/2016 12:52,0,0,1,0,0,0,0
383,2***王,一般般，里面还有头发,6/13/2016 12:39,0,1,0,0,0,0,1
384,曾***8,还好呀！物超所值哦！,6/13/2016 12:38,0,0,0,0,0,0,0
385,紫***豆,家里人喝着说还行，自己没喝,6/13/2016 12:26,0,1,0,0,0,0,0
386,六***云,口感不错，服务满意。5分,6/13/2016 12:18,0,1,0,1,0,0,0
387,草***1,,6/13/2016 12:03,0,0,0,0,0,0,0
388,c***7,茶叶不错 挺好,6/13/2016 11:54,0,1,0,0,0,0,0
389,燕***2,宝贝很好，很划算,6/13/2016 11:50,0,0,1,0,0,0,0
390,s***n,茶好。服务更好，大牌值得信任 贴心服务，爽心购物,6/13/2016 11:40,0,1,0,1,0,0,0
391,l***q,"多次购买,平时一直喝的,味道纯正,,价格公平,谢谢老板送的品尝茶不错.",6/13/2016 11:21,0,1,1,1,0,0,0
392,t***2,今年的这款茶比以上的茶差了许多口感也没有以前的好喝了,6/13/2016 11:20,0,1,0,0,0,0,1
393,z***i,一般般，也就这样吧？说不出什么好。,6/13/2016 11:06,0,0,0,0,0,0,1
394,c***1,,6/13/2016 10:58,0,0,0,0,0,0,0
395,建***琳,茶味道不错，叶子其实比较层次不齐，还是那句话一分价钱一分货,6/13/2016 10:54,0,1,1,0,0,0,1
396,l***o,很好喝的茶，天天喝茶这个茶就可以当口粮茶了5分,6/13/2016 10:52,0,0,0,0,0,0,0
397,独***0,很一般的茶叶。,6/13/2016 10:40,0,0,0,0,0,0,1
398,夜***将,茶叶很不错，虽然是第一次网上买茶叶，但是还是挺满意的，茶香清澈，口味甘醇，唇齿留香 客服服务很好，值得一赞，物流也很快，我以为要明天才到的，谁知道今天早上就到了,6/13/2016 10:35,0,1,0,1,1,0,0
399,无***你,多次购买了！一如既往的服务！,6/13/2016 10:27,0,0,0,1,0,0,0
400,周***丽,还可以。比较碎,6/13/2016 20:11,0,1,0,0,0,0,1
401,梦***5,茶叶很好 物流非常快,6/13/2016 20:08,0,1,0,0,1,0,0
402,w***9,先囤着还没开以后来追评,6/13/2016 19:44,0,0,0,0,0,0,1
403,振***晴,,6/13/2016 19:30,0,0,0,0,0,0,0
404,t***4,一直买他家茶叶，口感挺不错！这次买了两种试试。,6/13/2016 18:56,0,1,0,0,0,0,0
405,f***5,茶味道不错,6/13/2016 18:21,0,1,0,0,0,0,0
406,选***o,口粮茶 越来越喜欢,6/13/2016 18:14,0,0,0,0,0,0,0
407,w***8,茶叶真香。碎的不多。但是快递包装太差了。都压扁了。以后记得用硬东西装最好。好喝还会再来。,6/13/2016 17:58,1,1,0,0,0,0,1
408,s***3,,6/13/2016 17:34,0,0,0,0,0,0,0
409,l***n,哎哟不错哦 哈哈 很好,6/13/2016 17:21,0,0,0,0,0,0,0
410,z***6,喝着不错,6/13/2016 17:08,0,1,0,0,0,0,0
411,富***3,茶叶一般  喝到嘴里有点涩苦 实话实说 习惯好评,6/13/2016 17:00,0,1,0,0,0,0,1
412,t***8,茶尖儿太少，大的叶子有点多。。。,6/13/2016 16:50,0,1,0,0,0,0,1
413,a***6,好茶值得品尝，好店一定搜藏。谢谢赠礼，祝生意兴隆。,6/13/2016 16:42,0,1,0,1,0,0,0
414,金***1,很好的茶，朋友介绍的喝这很好喝完还会来光顾。,6/13/2016 15:23,0,1,0,0,0,0,0
415,高***g,茶叶不错！口感很纯正！,6/13/2016 14:51,0,1,0,0,0,0,0
416,a***3,还没开封，日期对，标识清晰。多少年一直就好这口，希望品质一如既往。龙井好口粮。客服白琳细致周到不厌其烦，非常感谢白琳的热情服务！,6/13/2016 14:51,0,1,0,1,0,0,0
417,f***x,这个价买这个茶非常值，虽然不给我杯子但也给好评,6/13/2016 14:29,0,0,1,1,0,0,0
418,清***3,发货速度很快，第一天下单，第二天上午就收货了，包装不错，还送了一个杯子、茶叶是2016的新茶，味道比较清香，泡在杯子里茶叶也都是站立的，泡出来的颜色也比较好看，喝起来有一点点回甘的味道，自己喝喝足够了，以前都是超市里买的都是陈货没这么新鲜的，而且真正的西湖龙井茶的原产地就是在梅家坞，第一次体验不错以后还会继续光临。,6/13/2016 14:00,0,1,0,1,1,0,0
