rateContent,package,quality,price,service,logistics,other,sentiment
茶叶看上去还好，还没喝，就是那个装茶叶的罐子很不舒服，罐子上有些字还故意刮掉，油漆味道也浓，花茶的罐子也是，上面就直接粘了一张，把原来的字盖掉。瞬间觉得太差了。罐子不对你们就重新做嘛，非要在上面改改改，显得茶叶都低级了,1.0,1.0,0.0,0.0,0.0,0.0,1.0
包装大气，品质好，味道好，物超所值,1.0,1.0,0.0,0.0,0.0,0.0,0.0
我还是买来送人的，简直就是丢人啊。这连三级都算不上吧。也就糊弄糊弄那些一点也不懂茶的人了。差评！！,0.0,0.0,0.0,0.0,0.0,1.0,1.0
给妈妈买的，还没喝呢，喝了再评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
口感那是相当的好，，我喜欢,0.0,1.0,0.0,0.0,0.0,0.0,0.0
亲，宝贝收到了，我超喜欢，做工质地都好得没话说，呵呵，服务态度也超好， 很有心的店家，以后常光顾 早上刚才收到，很是喜欢。下次还有来,0.0,1.0,0.0,1.0,0.0,0.0,0.0
一般还可以,0.0,0.0,0.0,0.0,0.0,0.0,0.0
闻着挺香，喝着没味。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
味道很正确实是新茶,0.0,1.0,0.0,0.0,0.0,0.0,0.0
第几次买我也不清楚了，茶好，服务也好，搞活动的时候价格超值。5分。 服务一直很好，5分。,0.0,1.0,1.0,1.0,0.0,0.0,0.0
老爸说不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶不错，值得购买！ 好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"泡了两次, 喝着还不错, 颜色淡绿, 味道香醇.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
是新茶，豆香略淡，总体还行吧,0.0,1.0,0.0,0.0,0.0,0.0,1.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还行吧，就是有点碎，不完整，口感還不錯，自己喝可以送人千萬別丟人現眼,0.0,1.0,0.0,0.0,0.0,0.0,1.0
好茶，口味正对我。再来二包了,0.0,1.0,0.0,0.0,0.0,0.0,0.0
物流比较快，我出差还没回，等会去泡上一壶看看如何再来评论，以供大家参考，服务追加评论待定。,0.0,0.0,0.0,0.0,1.0,0.0,0.0
第二次买了，还没喝，先给五星好评。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
盒子看上去有点小气，其他的都可以。,1.0,0.0,0.0,0.0,0.0,0.0,1.0
我买好多次了.这次我买D包E包各一斤.发的包装上贴的都是D包.不过茶叶不是好的.都是E包的.这次买的和上次买的D包没法比.发货的脑进水了.,1.0,1.0,0.0,1.0,0.0,0.0,1.0
好几次买了，这次的碎渣特多！,0.0,1.0,0.0,0.0,0.0,0.0,1.0
有点碎，不过一份价钱一分货，口味嘛，我还是喜欢清香型，这个茶叶嘛，情人眼里出西施,0.0,1.0,1.0,0.0,0.0,0.0,1.0
不错。。对得起这个价格。。？双十一买的有点慢。。。不过都还可以,0.0,0.0,1.0,0.0,1.0,0.0,1.0
味道很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好很满意,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n次购买的商家商品，虽近年关了，还是及时送达，当然好评!,0.0,0.0,0.0,0.0,1.0,0.0,0.0
茶叶碎了点，味道还可以。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
送了一个杯子，谢谢,0.0,0.0,0.0,0.0,0.0,1.0,0.0
a已经收到了，但是怎么没有那个茶叶盒子就一个，那个软包装的，这样会不会受潮呀！还有送了一个杯子挺漂亮的，包装倒是很仔细。,1.0,0.0,0.0,1.0,0.0,0.0,0.0
买来送人的，还没试过呢，等试过再来评价，不过有一点不开心呢！刚买没两天就降价了,0.0,0.0,1.0,0.0,0.0,0.0,1.0
品质好，香甜，鲜嫩。 物流快,0.0,1.0,0.0,0.0,1.0,0.0,0.0
一直以来固定的喝这种茶，形成习惯了！！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第二次购买了，非常不错，满意！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一如既往，希望茶叶每年品质保持,0.0,1.0,0.0,0.0,0.0,0.0,0.0
不错，跟以前口味一样。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
棒棒的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
物流快，包装完整，茶叶叶片完好，少碎末，口感不错，味道清新，好评！ 好,1.0,1.0,0.0,0.0,1.0,0.0,0.0
不错，好喝,0.0,1.0,0.0,0.0,0.0,0.0,0.0
口感一般，价钱是便宜,0.0,1.0,1.0,0.0,0.0,0.0,0.0
口感、香味俱佳。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还不错，蛮划算的。还会光顾哦！,0.0,0.0,1.0,0.0,0.0,0.0,0.0
老顾客了 不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还行吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
没喝呢，质量还是相信的，习惯性好评，话说24秒付款就没有小金罐了，有点夸张了。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
还可以，价格便宜,0.0,0.0,1.0,0.0,0.0,0.0,0.0
很正宗的味道。牌子货，值得信赖,0.0,0.0,0.0,0.0,0.0,1.0,0.0
非常好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
东西不错，第二次买了，送朋友，朋友高兴!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶香浓，叶嫩，不错！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"好,很满意呀~~!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
口感不错！是新茶！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
双十一买的，说是一级但本人觉得比三级强不了太多。价格便宜时希望质量不要变。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
茶叶非常好，老客户了，值得信赖，一定还哦会再来的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶味甘醇，汤色鲜亮，豆香味不明显，送的茶杯挺好，不错。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
囤货中，不知道怎么样,0.0,0.0,0.0,0.0,0.0,0.0,1.0
东西很好，茶叶新鲜,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶还不错、送的杯子也还好、作为夏天口粮茶是个不错的！唯一的是我们这部的物流太不给力啦！东西到了不是我去查他们就不会给我电话&hellip;,0.0,1.0,0.0,0.0,1.0,0.0,1.0
这款茶还不错，鲜爽豆香具备，茶梗较少，但还是有。16元买的，超值。 包装好。,1.0,1.0,1.0,0.0,0.0,0.0,0.0
很不错 醇香,0.0,1.0,0.0,0.0,0.0,0.0,0.0
感觉不错，价格适中。喝后再来评价，希望能让人满意！ 非常好！,0.0,0.0,1.0,0.0,0.0,0.0,0.0
很不错的茶 以后还来哦 很好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
挺好的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好，爸爸很喜欢。还会再来的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好，很不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杭州卢正浩茶太好喝了，呵呵哈哈哈！！！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
新鲜，好喝！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
叶子有大有小，汤色还可，喝起来不错，还值。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
茶叶还不错，就是里面有石头让人很头疼。卫生状况不敢恭维。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
很好，非常好，已经买过很多次了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶很棒，建议今后多搞活动。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
香是挺香的，就是喝起来味道很淡,0.0,1.0,0.0,0.0,0.0,0.0,1.0
老顾客了，一如即往的好。支持,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不太好，感觉茶叶没放好，都是陈茶了，不怎么香，苦涩，不甘甜，感觉不值这个价,0.0,1.0,1.0,0.0,0.0,0.0,1.0
没有图片的好，茶叶没有立起来的，闻着还是很香,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶收到 谢谢老板,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一次买了d和e，目前只喝了e包，颜色漂亮味道醇香，这个肯定不会差。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不太好，包装也不够满意,1.0,1.0,0.0,0.0,0.0,0.0,1.0
可能是因为团购所以发货比较慢 给爸妈买的 他们表示很好喝 果然老字号 值得信赖,0.0,1.0,0.0,1.0,0.0,1.0,0.0
已经是第二次买了，期待有更实惠的活动,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶收到，包装不错，送的杯子也可以，但我买的是茶叶不是茶杯，茶叶打开有茶叶清香，但口感实在差了点，有苦涩感（不要说水质、温度什么的，是货品质问题），怀疑茶香味是加的茶香气味熏的。与我在实体店买的100元左右的货差不多看来天猫也靠不住了，不满意。 一般,1.0,1.0,0.0,1.0,0.0,0.0,1.0
茶叶不错，下次还会光顾的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一直在这家买茶叶，阿爸很喜欢。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
送人的，不错 服务很好,0.0,0.0,0.0,1.0,0.0,0.0,0.0
味道特别好，赠品，物流，发货速度超给力，包装也到位，很满意 服务很贴心，态度超好，小虎不错，上次的小卢也很好,1.0,1.0,0.0,1.0,1.0,1.0,0.0
挺好的，买这份就是为了搭配更优惠,0.0,0.0,0.0,0.0,0.0,0.0,0.0
真不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
雨前三级，豆香味不浓，还好价格不贵，和同级别别家的相比还是差点，习惯好评吧！,0.0,1.0,1.0,0.0,0.0,0.0,1.0
色香味纯正，十分满意,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶还没有打开品尝，包装的介绍被扣掉了一部分字，铁盒子里边居然是又一个塑料袋装的茶叶，这个包装我感觉很奇怪，具体的什么样子的我目前还不清楚,1.0,0.0,0.0,0.0,0.0,0.0,1.0
茶叶很好 口感不错 是新茶 囤货中,0.0,1.0,0.0,0.0,0.0,0.0,0.0
又尝茶香，享受着贡羽优质服务的滋味！一如既往令人满意！ 贵店的品质和真诚将迎来更加辉煌！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
还不错，挺嫩的，味道好，冲开的茶叶很漂亮,0.0,1.0,0.0,0.0,0.0,0.0,0.0
拿到后马上泡了一杯，口感非常不错，太棒了，而且茶叶非常清香，给人的感觉就很舒服。 卖家的态度很好，包装也很好，品牌觉得信任。,1.0,1.0,0.0,1.0,0.0,1.0,0.0
老顾客了，支持，5分,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶不错，就渣有点多。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶叶香气浓郁，口感很好，以后还来,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很糟糕的一次购物，买的是雨前一级龙井茶，收到的是雨前二级龙井茶，有点挂羊头卖狗肉之嫌，无语。。。。。。 业务水平太低,0.0,1.0,0.0,1.0,0.0,0.0,1.0
第一次在这里卖茶叶，挺不错的！！！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
物有所值,0.0,0.0,0.0,0.0,0.0,0.0,0.0
给爸爸买的，还没喝。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
一直没来得及喝呢。包装很好，口味等喝了再说说。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
包装的很好，收到就拆开泡了一壶，口味纯正，这个价格感觉真的是赚到啦 卖家很热情,1.0,1.0,0.0,0.0,0.0,0.0,0.0
好喝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
有点碎，一分钱一分货！,0.0,1.0,1.0,0.0,0.0,0.0,1.0
茶叶口感好 包装好 物流快 五分 好,1.0,1.0,0.0,0.0,1.0,0.0,0.0
媳妇家人说挺实诚的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
年年都拍.非常满意.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
评价晚了，喝了几次才来，挺好的！ 很有耐性,0.0,0.0,0.0,1.0,0.0,0.0,0.0
去年冬天，就在这家买过茶叶。很不错的，这是第二次买，完美的购物！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杯子质量好，很漂亮。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
口粮茶而已。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶很不错，适合上班族喝,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶味道比较淡，可能是一分钱一分货吧！,0.0,1.0,0.0,0.0,0.0,0.0,1.0
还行，这样的价格算不错了，第二次买了,0.0,1.0,1.0,0.0,0.0,0.0,0.0
包装很好。送礼很适合。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
不错，挺好的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶很好   全五星啊,0.0,1.0,0.0,0.0,0.0,0.0,0.0
物美价廉，物流超快，小台历赠品，2个夹子，买了10包送的有点少。。。。,0.0,0.0,1.0,1.0,1.0,0.0,0.0
杯也没送,0.0,0.0,0.0,0.0,0.0,1.0,1.0
很好，第二次购买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盒子压的一处变形。茶叶还不错。,0.0,1.0,0.0,0.0,1.0,0.0,1.0
还没开始喝，但应该还可以的吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不好意思，快递太多记混了评价晚了！一如既往老顾客就不多说了,0.0,0.0,0.0,0.0,0.0,1.0,0.0
千呼万唤，终于新鲜出炉！希望等得值！赠品杯子不错，喜欢呢！谢谢。,0.0,0.0,0.0,0.0,1.0,1.0,1.0
口粮茶 不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还没泡，相信应该是不会错的，发货速度很快，服务一流。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
喝过了，口感非常好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶还是不错的，希望里面的杂质能清理的干净点,0.0,1.0,0.0,0.0,0.0,0.0,1.0
不错，细节方面卖家做的很贴心,0.0,0.0,0.0,1.0,0.0,0.0,0.0
很不错哟,0.0,0.0,0.0,0.0,0.0,0.0,0.0
梗比较多，盒子为毛有划痕？,1.0,1.0,0.0,0.0,0.0,0.0,1.0
味道比较淡，放入很多茶味才浓。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
非常好～会经常光顾的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
估计还不错吧，给老爸买的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一次买了两份，感觉新鲜，口味不错 ，以后还会关注的 ，5分。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
西湖龙井挺好的5分 惊喜,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一如既往好！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
喝着不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
陈茶，价格比去年新茶价格还贵，不过还不错,0.0,1.0,1.0,0.0,0.0,0.0,1.0
好评，已多次购买,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一直在你来买茶叶 还不错双11买的多还没赠品,0.0,0.0,0.0,0.0,0.0,1.0,0.0
已经三年多的习惯，都是买卢正浩的绿茶喝，赞?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶很不错，我对茶叶不太懂，这是送给爸爸的，爸爸长年喝茶，说这个茶叶确实不错，性价比很高，值得购买。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
龙井味道清香，有豆香味，茶汤清亮，杂质少，新茶！第一次买这家的，看来选对了，以后还来。包装很好，内包装直接当茶桶用，设计上用心了。全5分。 发货快,1.0,1.0,0.0,0.0,0.0,0.0,0.0
好，速度快,0.0,0.0,0.0,0.0,1.0,0.0,0.0
味道一般,0.0,1.0,0.0,0.0,0.0,0.0,0.0
口感不错！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一直在这买，一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好，还会买的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好，新茶，推荐购买,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错，茶叶质量和包装都喜欢！,1.0,1.0,0.0,0.0,0.0,0.0,0.0
还可以，就是不耐泡，基本三次一泡就没味道了，杯子蛮喜欢。。。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59元的西湖龙井，除了外形差了点，其余还是蛮好的。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
送人的～所以里面没拆开看～外面还可以。,1.0,0.0,0.0,0.0,0.0,0.0,0.0
质量还不错吧,0.0,1.0,0.0,0.0,0.0,0.0,0.0
没茶叶了，新茶没下来先买点吧，期待今年的春茶，到时定会再来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"泡开后闻起来有清香，但喝起来口感一般，偏淡,五分吧。",0.0,1.0,0.0,0.0,0.0,1.0,1.0
好茶！7泡留香，好茶，这个品牌值得信赖！,0.0,1.0,0.0,0.0,0.0,1.0,0.0
味道挺好的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装很好 自选,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一贯的品质 很棒,0.0,1.0,0.0,0.0,0.0,0.0,0.0
这次的还没喝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
一般般，礼盒太小了，拿出去送人一般，不怎么么大气，更不知道茶怎么样,1.0,0.0,0.0,0.0,0.0,0.0,0.0
以后慢慢品尝,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好，送的菊花茶很好喝,0.0,0.0,0.0,0.0,0.0,1.0,0.0
第二次购买了，虽然没有第一次价格优惠，但还算是平价茶。,0.0,0.0,1.0,0.0,0.0,0.0,0.0
买了好多次了，不懂茶，感觉味道不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶收到了，很好。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买过好多次了，这次的还没喝，,0.0,0.0,0.0,0.0,0.0,0.0,1.0
买了多次了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道不错！价格划算,0.0,1.0,1.0,0.0,0.0,0.0,0.0
满意实惠,0.0,0.0,1.0,0.0,0.0,0.0,0.0
茶叶很不错，那种溢香从口中慢慢出来。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶好，服务好，老顾客了。常在这家买。划算,0.0,0.0,0.0,1.0,0.0,0.0,0.0
味道不错，味道稍微淡了一点！,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶不错，喝完还来买,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道比较清新，双十一活动买的，这个价位买到这个茶还是不错的,0.0,1.0,1.0,0.0,0.0,1.0,0.0
香气沁心脾，持之以恒，品质即财富。祝生意兴隆财源滚滚！ 非常满意,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还行吧，一般情况,0.0,0.0,0.0,0.0,0.0,0.0,1.0
第二次购买了，差很好，包装讲究，口感好，相信卢正号。,1.0,1.0,0.0,0.0,0.0,1.0,0.0
二次购买，发货挺快,0.0,0.0,0.0,1.0,0.0,0.0,0.0
618时买的 发货和物流都还可以 理解店家 味道不错 包装也好 赞！,1.0,1.0,0.0,1.0,1.0,1.0,0.0
茶叶很好   有点小碎   但是这个价格还是比较值得的    挺赞的  老爸挺喜欢,0.0,1.0,1.0,0.0,0.0,0.0,0.0
卢正浩到底是老品牌了，正宗，味道醇厚啊！下次还买你家的！ 好！,0.0,1.0,0.0,0.0,0.0,1.0,0.0
货已收到，和描述的相符，是新茶，味道甘，清香,0.0,1.0,0.0,0.0,0.0,1.0,0.0
挺好的，如果追求口味的朋友一定要买更好品质的。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
等品尝了再评价吧，应该不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
碎，非常的碎，很多短小的茶梗，很不爽但是味道还可以，分量也够，茶杯盖子的皮子稍微有点味道，,0.0,1.0,0.0,0.0,0.0,1.0,1.0
老顾客了，和喜欢这家的茶叶，感谢客服旗灵 慕青,0.0,0.0,0.0,1.0,0.0,0.0,0.0
。。。。。。。。。。。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
比起龙井茶香淡很多，白茶有点喝不惯。客服贡羽态度很好。,0.0,0.0,0.0,1.0,1.0,0.0,0.0
还不错！下次还买。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
以前买过，很好！11节满意价格囤货！！！,0.0,0.0,1.0,0.0,0.0,1.0,0.0
还是不如照片里的好看，单叶较多，显得碎点。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
宝贝已收到，质量很好，店家服务很好，物流给力。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
老客户了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
听说龙井分西湖龙井和钱塘龙井，正宗的是西湖龙井，这个应该是西湖龙井。双11买的价格也很实惠。谢谢。,0.0,0.0,1.0,0.0,0.0,1.0,0.0
茶叶还可以啊,0.0,1.0,0.0,0.0,0.0,0.0,0.0
大包的还没有喝，先试喝赠品罐装的，我也不知道怎么说，只用一个字表达：好！物超所值,0.0,1.0,0.0,1.0,0.0,0.0,0.0
茶叶还不错。送的杯子也很喜欢。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
梗太多，茶叶碎。别的不多说了,0.0,1.0,0.0,0.0,0.0,0.0,1.0
非常好，非常老的客户了，没的说,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道还可以。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好，还送了一个小茶壶。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
东西不错，发货即时。 东西不错，发货即时。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
一如继往的好喝！忠实的回头客。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
我已买了4回了。总的来说还行。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道清新，感觉是新茶，物流速度也很快 留了言请卖家端午节后发货，结果还是立即发货了。,0.0,1.0,0.0,1.0,1.0,0.0,0.0
包装还可以,1.0,0.0,0.0,0.0,0.0,0.0,0.0
非常好?。大家都说茶底好。用来做冷泡，很赞,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶味道不错，值这个价位。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"我一直都相信卢正浩的牌子,这次拿到的茶叶真不怎么样,都没有茶的味道了,",0.0,1.0,0.0,0.0,0.0,0.0,1.0
好评！中间发生了一点小周折，卖家很快协助解决，靠得住。茶叶包装好，足称，茶香清新自然，茶色茶味都不错，口感还可以。,1.0,1.0,0.0,1.0,0.0,0.0,0.0
杯子还行，茶叶一般。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
商品不错，就是物流着实着急,0.0,1.0,0.0,0.0,1.0,0.0,1.0
多次购买了，同事说行。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错，性价比高,0.0,0.0,1.0,0.0,0.0,0.0,0.0
茶叶色泽纯正，扁平挺直。闻闻有一股清香得味道。先前买过一次，好喝才又买的。包装传统，好像又回到小时候，父亲每一次泡茶，我都闻到一股清香味儿。  我给卖家赞一个。全5分！ 服务满意,1.0,1.0,0.0,1.0,0.0,0.0,0.0
收藏好久好久了。老卢家的茶叶还真是不错，客服小妹热情周到，茶叶品质、包装、赠品都不错。  小建议：包装有一点点过，现在崇尚绿色、极简生活，虽然你的材质都是绿色的。但手袋可以少点，虽然是你的服务心意，但拿回来真的都扔了的多。,1.0,1.0,0.0,1.0,0.0,1.0,1.0
买的这个不错，送的那个基本上是茶梗没法喝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
棒棒哦,0.0,0.0,0.0,0.0,0.0,0.0,0.0
速度非常快，口感不错。,0.0,1.0,0.0,1.0,1.0,0.0,0.0
客服态度好，口感不错，好评！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
喝过的口味地道的龙井。物有所值。多少年不变的选择。 比较好,0.0,1.0,1.0,0.0,0.0,0.0,0.0
茶叶不错！味道很好。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
